customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,order_date,year,month,quarter,cost_price,profit,profit_margin,is_repeat_customer,clv,customer_segment,acquisition_cost,net_profit,discount_impact,revenue_bucket,cohort_month,retention_flag,age_group,purchase_frequency_days
2121,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,38,PayPal,Quarterly,2022-09-10 06:07:46,2022,9,2022Q3,62.76212822481531,35.23787177518469,35.957012015494584,1,1960.0,High,9.852316424647192,25.3855553505375,0.0,Medium,2022-09,0,Middle-aged,90
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,No,32,Bank Transfer,Monthly,2023-04-25 21:48:51,2023,4,2023Q2,48.218668630729766,19.781331369270237,29.090193190103285,1,1156.0,Medium,5.347201578725126,14.434129790545107,0.0,Medium,2023-04,1,Adult,30
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,Express,No,42,Debit Card,Weekly,2023-06-03 15:19:40,2023,6,2023Q2,23.090811000357835,12.909188999642163,35.85885833233935,1,792.0,Low,12.505004835140335,0.404184164501828,0.0,Low,2023-06,1,Adult,7
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Express,No,22,Debit Card,Bi-Weekly,2023-01-27 08:29:09,2023,1,2023Q1,50.32441818024654,20.67558181975346,29.120537774300647,1,852.0,Medium,12.254135101274994,8.421446718478467,0.0,Medium,2023-01,1,Middle-aged,14
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,22,Venmo,Quarterly,2022-12-17 20:54:42,2022,12,2022Q4,38.77918829716678,21.220811702833217,35.36801950472203,1,720.0,Medium,7.367460892716846,13.853350810116371,0.0,Medium,2022-12,0,Middle-aged,90
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,31,PayPal,Quarterly,2023-01-17 07:39:13,2023,1,2023Q1,66.97127532888366,20.028724671116336,23.02152261047855,1,1435.5,High,16.464860003100554,3.563864668015782,0.0,Medium,2023-01,1,Middle-aged,90
2127,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,Express,No,28,Credit Card,Monthly,2023-05-17 03:49:33,2023,5,2023Q2,25.81926319358749,12.180736806412508,32.054570543190806,1,570.0,Low,12.390114954665044,-0.2093781482525365,0.0,Low,2023-05,1,Senior,30
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,No,40,Debit Card,Weekly,2024-05-01 03:03:24,2024,5,2024Q2,29.20995563350042,15.79004436649958,35.08898748111017,1,945.0,Low,10.0849095524236,5.705134814075979,0.0,Low,2024-05,1,Senior,7
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,No,21,PayPal,Weekly,2022-12-03 20:45:35,2022,12,2022Q4,35.835866094322384,11.164133905677616,23.753476395058755,1,540.5,Medium,7.2036336353439046,3.960500270333712,0.0,Low,2022-12,0,Senior,7
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,No,12,PayPal,Every 3 Months,2022-06-30 02:17:23,2022,6,2022Q2,38.10836419878214,18.89163580121786,33.14322070389098,1,399.0,Medium,13.282412404565186,5.609223396652673,0.0,Medium,2022-06,0,Adult,90
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,33,Credit Card,Annually,2023-11-20 06:57:49,2023,11,2023Q4,42.31623255460744,25.68376744539256,37.77024624322436,1,1190.0,Medium,16.292255391332148,9.391512054060414,0.0,Medium,2023-11,1,Young Adult,365
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,No,9,Bank Transfer,Fortnightly,2024-12-18 11:39:26,2024,12,2024Q4,37.132258710597874,14.867741289402126,28.59181017192717,1,286.0,Medium,9.229990290274577,5.637750999127551,0.0,Medium,2024-12,1,Young Adult,14
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,No,15,Debit Card,Weekly,2022-02-20 05:14:03,2022,2,2022Q1,62.31921715722101,24.680782842779,28.368715911240223,1,739.5,High,8.281915273650839,16.398867569128157,0.0,Medium,2022-02,0,Young Adult,7
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,No,13,Bank Transfer,Annually,2023-01-29 06:30:58,2023,1,2023Q1,25.25993059160299,8.740069408397009,25.70608649528532,1,255.0,Low,12.829024460968654,-4.088955052571645,0.0,Low,2023-01,1,Young Adult,365
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,35,Credit Card,Fortnightly,2024-07-05 06:17:43,2024,7,2024Q3,26.569799352308763,14.430200647691237,35.19561133583228,1,758.5,Low,7.330149537650254,7.100051110040983,0.0,Low,2024-07,1,Middle-aged,14
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,No,1,Debit Card,Every 3 Months,2024-04-04 09:13:07,2024,4,2024Q2,64.74290117493422,29.257098825065786,31.12457321815509,1,141.0,High,14.999200798914272,14.257898026151508,0.0,Medium,2024-04,1,Adult,90
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,No,25,Bank Transfer,Fortnightly,2023-02-01 10:49:48,2023,2,2023Q1,61.05204329419341,31.94795670580659,34.35264161914687,1,1255.5,High,14.080154419163456,17.867802286643133,0.0,Medium,2023-02,1,Middle-aged,14
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,20,Credit Card,Every 3 Months,2022-12-29 20:09:39,2022,12,2022Q4,31.425728108380017,19.574271891619983,38.38092527768624,1,561.0,Medium,6.30623074387143,13.268041147748551,0.0,Medium,2022-12,0,Young Adult,90
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,36,Venmo,Quarterly,2023-06-15 14:36:09,2023,6,2023Q2,32.56355614693349,9.436443853066509,22.46772345968216,1,798.0,Low,5.547805690720608,3.8886381623458983,0.0,Low,2023-06,1,Senior,90
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Free Shipping,No,33,Cash,Weekly,2024-02-18 18:01:15,2024,2,2024Q1,70.84852628527848,24.15147371472152,25.42260391023318,1,1662.5,High,14.304329788828774,9.847143925892745,0.0,Medium,2024-02,1,Adult,7
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Standard,No,36,Cash,Fortnightly,2024-07-10 04:27:18,2024,7,2024Q3,59.42633507025841,30.57366492974159,33.97073881082399,1,1710.0,High,9.414406609831111,21.15925831991048,0.0,Medium,2024-07,1,Middle-aged,14
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,No,32,PayPal,Annually,2024-12-07 01:41:26,2024,12,2024Q4,70.54771066029093,27.45228933970907,28.012540142560272,1,1666.0,High,6.296686297600978,21.15560304210809,0.0,Medium,2024-12,1,Young Adult,365
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,No,21,Venmo,Quarterly,2023-11-29 08:24:30,2023,11,2023Q4,24.96985754744889,14.030142452551114,35.974724237310554,1,448.5,Low,16.391430574347297,-2.361288121796182,0.0,Low,2023-11,1,Middle-aged,90
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Next Day Air,No,48,Venmo,Bi-Weekly,2023-10-15 13:01:43,2023,10,2023Q4,51.35112340770418,14.64887659229582,22.195267564084578,1,1650.0,Medium,9.710660045264662,4.938216547031159,0.0,Medium,2023-10,1,Middle-aged,14
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Free Shipping,No,25,PayPal,Quarterly,2023-08-28 08:10:24,2023,8,2023Q3,14.328569179464786,8.671430820535214,37.7018731327618,1,310.5,Low,11.893993244573354,-3.22256242403814,0.0,Low,2023-08,1,Middle-aged,90
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Standard,No,32,PayPal,Annually,2022-08-28 05:12:09,2022,8,2022Q3,43.856022324413885,29.143977675586115,39.92325708984399,1,1241.0,Medium,8.552193911806539,20.59178376377957,0.0,Medium,2022-08,0,Adult,365
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Standard,No,45,PayPal,Every 3 Months,2022-11-23 05:42:01,2022,11,2022Q4,16.109237709600237,6.890762290399763,29.959836045216363,1,540.5,Low,14.409756175369468,-7.518993884969705,0.0,Low,2022-11,0,Middle-aged,90
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,Standard,No,4,Cash,Fortnightly,2023-07-26 19:00:07,2023,7,2023Q3,30.81489928169468,12.18510071830532,28.337443530942608,1,129.0,Low,9.522326230315391,2.66277448798993,0.0,Low,2023-07,1,Middle-aged,14
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,No,19,PayPal,Bi-Weekly,2024-06-27 13:49:07,2024,6,2024Q2,32.21068788266224,12.789312117337758,28.420693594083907,1,472.5,Low,19.520314418414426,-6.731002301076668,0.0,Low,2024-06,1,Young Adult,14
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Standard,No,1,Bank Transfer,Weekly,2024-01-06 11:53:39,2024,1,2024Q1,12.82895009523887,8.17104990476113,38.90976145124348,1,31.5,Low,15.544213229253598,-7.373163324492468,0.0,Low,2024-01,1,Adult,7
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,No,12,Cash,Weekly,2022-06-11 11:47:01,2022,6,2022Q2,26.51235045534746,13.48764954465254,33.71912386163135,1,280.0,Low,7.050834145601987,6.436815399050554,0.0,Low,2022-06,0,Middle-aged,7
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,No,18,Venmo,Monthly,2024-08-01 07:53:36,2024,8,2024Q3,40.59070778335945,17.40929221664055,30.016021063173365,1,580.0,Medium,11.250422595102002,6.15886962153855,0.0,Medium,2024-08,1,Senior,30
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,No,43,Bank Transfer,Bi-Weekly,2023-08-28 14:28:07,2023,8,2023Q3,30.87916018202151,17.12083981797849,35.66841628745519,1,1080.0,Medium,10.78131649594818,6.33952332203031,0.0,Low,2023-08,1,Adult,14
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,No,31,PayPal,Annually,2023-02-10 04:58:17,2023,2,2023Q1,72.80536664713485,21.194633352865157,22.54748229028208,1,1551.0,High,13.013706660805749,8.180926692059407,0.0,Medium,2023-02,1,Adult,365
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,No,33,Cash,Every 3 Months,2024-07-11 08:11:26,2024,7,2024Q3,45.68921748402922,28.31078251597078,38.25781421077132,1,1295.0,High,17.6289601171888,10.681822398781978,0.0,Medium,2024-07,1,Middle-aged,90
2156,32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Store Pickup,No,46,PayPal,Monthly,2023-11-23 03:20:26,2023,11,2023Q4,35.57132130505484,15.428678694945162,30.252311166559146,1,1224.0,Medium,13.751330227745026,1.6773484672001366,0.0,Medium,2023-11,1,Adult,30
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,41,Debit Card,Bi-Weekly,2022-05-09 10:50:52,2022,5,2022Q2,61.27750655471833,21.72249344528167,26.171678849736956,1,1784.5,High,5.923350163999989,15.799143281281683,0.0,Medium,2022-05,0,Adult,14
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Next Day Air,No,41,Venmo,Fortnightly,2023-01-26 19:31:02,2023,1,2023Q1,44.35981496182896,23.64018503817104,34.76497799731035,1,1462.0,Medium,14.831235452042826,8.808949586128215,0.0,Medium,2023-01,1,Adult,14
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Standard,No,9,Bank Transfer,Fortnightly,2023-10-08 11:57:09,2023,10,2023Q4,60.887244381558304,23.112755618441696,27.51518526004964,1,462.0,High,5.123979469187876,17.98877614925382,0.0,Medium,2023-10,1,Young Adult,14
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,Free Shipping,No,34,Cash,Annually,2022-11-29 12:07:17,2022,11,2022Q4,44.42086774165155,13.579132258348452,23.412296997152502,1,1044.0,Medium,16.699406908105896,-3.1202746497574445,0.0,Medium,2022-11,0,Young Adult,365
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Express,No,21,PayPal,Annually,2024-01-25 08:40:52,2024,1,2024Q1,58.70220034174887,33.29779965825113,36.19326049809906,1,1058.0,High,14.99954108616863,18.2982585720825,0.0,Medium,2024-01,1,Middle-aged,365
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,No,5,Debit Card,Fortnightly,2023-04-03 15:44:21,2023,4,2023Q2,54.05764416718311,14.942355832816888,21.65558816350273,1,241.5,Medium,9.63178487528879,5.310570957528096,0.0,Medium,2023-04,1,Young Adult,14
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Free Shipping,No,32,PayPal,Weekly,2023-04-09 18:50:48,2023,4,2023Q2,34.11416191355864,13.88583808644136,28.92882934675283,1,816.0,Medium,9.386627068842737,4.4992110175986255,0.0,Low,2023-04,1,Senior,7
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Express,No,44,Bank Transfer,Monthly,2023-09-14 01:44:57,2023,9,2023Q3,39.59078405161272,20.40921594838728,34.0153599139788,1,1380.0,Medium,16.974094948194583,3.4351210001926944,0.0,Medium,2023-09,1,Middle-aged,30
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Next Day Air,No,46,PayPal,Bi-Weekly,2024-12-10 00:51:26,2024,12,2024Q4,13.723433101529084,6.276566898470916,31.382834492354583,1,480.0,Low,16.750050378869307,-10.473483480398391,0.0,Low,2024-12,1,Adult,14
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,No,42,Credit Card,Every 3 Months,2024-05-06 13:22:17,2024,5,2024Q2,36.43411072165026,18.565889278349736,33.756162324272246,1,1210.0,Medium,10.2845353156514,8.281353962698336,0.0,Medium,2024-05,1,Young Adult,90
2167,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Express,No,50,Credit Card,Bi-Weekly,2024-07-09 19:19:51,2024,7,2024Q3,65.56195641482637,22.43804358517363,25.49777680133367,1,2288.0,High,9.484215921196704,12.953827663976927,0.0,Medium,2024-07,1,Young Adult,14
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Standard,No,33,Venmo,Fortnightly,2022-08-26 12:56:25,2022,8,2022Q3,36.44448636878527,11.55551363121473,24.073986731697357,1,840.0,Medium,13.39737183324185,-1.8418582020271208,0.0,Low,2022-08,0,Young Adult,14
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,No,32,Cash,Quarterly,2024-04-26 04:39:20,2024,4,2024Q2,56.727473406316186,17.272526593683814,23.341252153626776,1,1258.0,High,5.125484899762163,12.14704169392165,0.0,Medium,2024-04,1,Young Adult,90
2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,32,Bank Transfer,Bi-Weekly,2024-09-18 10:57:27,2024,9,2024Q3,33.48045329652023,8.519546703479769,20.28463500828516,1,714.0,Low,6.240005569798134,2.2795411336816347,0.0,Low,2024-09,1,Young Adult,14
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,No,37,Venmo,Every 3 Months,2023-04-26 18:24:15,2023,4,2023Q2,24.264219471978777,7.735780528021223,24.174314150066323,1,624.0,Low,6.892543852231051,0.8432366757901724,0.0,Low,2023-04,1,Adult,90
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,9,Cash,Fortnightly,2024-06-19 18:40:25,2024,6,2024Q2,70.58712778549585,27.412872214504148,27.972318586228724,1,539.0,High,7.781177267407613,19.63169494709653,0.0,Medium,2024-06,1,Adult,14
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,No,6,PayPal,Fortnightly,2022-10-08 14:44:42,2022,10,2022Q4,59.43812131137376,29.561878688626244,33.21559403216432,1,356.0,High,12.680271900132036,16.88160678849421,0.0,Medium,2022-10,0,Young Adult,14
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,2-Day Shipping,No,36,Venmo,Quarterly,2024-10-31 11:53:39,2024,10,2024Q4,68.76515170498854,28.23484829501146,29.10809102578501,1,1843.0,High,19.883628722916832,8.351219572094628,0.0,Medium,2024-10,1,Young Adult,90
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,1,Cash,Annually,2023-10-19 13:50:15,2023,10,2023Q4,29.80246809334597,19.197531906654028,39.17863654419189,1,73.5,Medium,14.789201026210302,4.408330880443726,0.0,Low,2023-10,1,Adult,365
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,48,Credit Card,Fortnightly,2023-05-18 18:50:58,2023,5,2023Q2,37.448250755299135,12.551749244700863,25.103498489401733,1,1250.0,Medium,5.919481916738354,6.632267327962511,0.0,Low,2023-05,1,Senior,14
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,44,Debit Card,Quarterly,2023-01-05 01:29:07,2023,1,2023Q1,62.716390920676254,28.283609079323742,31.08088909815796,1,2093.0,High,12.883690610933629,15.39991846839012,0.0,Medium,2023-01,1,Young Adult,90
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Express,No,9,PayPal,Bi-Weekly,2024-05-19 08:18:03,2024,5,2024Q2,56.17243207301869,36.82756792698131,39.59953540535624,1,511.5,High,12.449678185842568,24.377889741138745,0.0,Medium,2024-05,1,Young Adult,14
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Standard,No,32,Venmo,Annually,2024-01-25 08:04:54,2024,1,2024Q1,60.02513605360405,37.97486394639595,38.749861169791785,1,1666.0,High,7.162517237270743,30.812346709125208,0.0,Medium,2024-01,1,Young Adult,365
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,14,PayPal,Monthly,2023-07-16 17:18:01,2023,7,2023Q3,55.55445000667681,26.44554999332319,32.250670723564866,1,656.0,High,18.804085532036115,7.641464461287075,0.0,Medium,2023-07,1,Middle-aged,30
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,43,Cash,Quarterly,2022-03-30 17:57:37,2022,3,2022Q1,26.51731924073642,10.48268075926358,28.331569619631296,1,832.5,Low,11.611478715130534,-1.128797955866954,0.0,Low,2022-03,0,Adult,90
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,32,Bank Transfer,Bi-Weekly,2024-04-07 23:32:34,2024,4,2024Q2,43.6489697567968,19.3510302432032,30.71592102095745,1,1071.0,Medium,19.918387109146096,-0.567356865942898,0.0,Medium,2024-04,1,Young Adult,14
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,26,Venmo,Bi-Weekly,2023-12-11 06:00:00,2023,12,2023Q4,71.66024548238467,27.339754517615333,27.615913654156905,1,1386.0,High,11.301084428782463,16.03867008883287,0.0,Medium,2023-12,1,Adult,14
2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,2,Cash,Monthly,2024-05-29 14:44:06,2024,5,2024Q2,25.754177515056035,11.245822484943965,30.39411482417288,1,74.0,Low,14.119365540254138,-2.873543055310174,0.0,Low,2024-05,1,Young Adult,30
2185,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,Free Shipping,No,16,PayPal,Every 3 Months,2023-08-08 19:14:54,2023,8,2023Q3,24.89958614927316,9.100413850726842,26.76592309037306,1,306.0,Low,6.5714380467716005,2.528975803955241,0.0,Low,2023-08,1,Adult,90
2186,40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Express,No,50,Debit Card,Every 3 Months,2024-03-30 12:04:00,2024,3,2024Q1,20.60240681389313,11.397593186106874,35.61747870658398,1,832.0,Low,11.813417357103038,-0.4158241709961636,0.0,Low,2024-03,1,Adult,90
2187,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,6,PayPal,Every 3 Months,2024-06-19 22:27:46,2024,6,2024Q2,14.319078661044658,8.680921338955342,37.74313625632757,1,92.0,Low,8.581488410059599,0.0994329288957427,0.0,Low,2024-06,1,Middle-aged,90
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Free Shipping,No,20,PayPal,Annually,2024-08-04 20:02:41,2024,8,2024Q3,56.1043696921603,21.895630307839703,28.0713209074868,1,858.0,High,17.533471978568524,4.362158329271178,0.0,Medium,2024-08,1,Adult,365
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,Next Day Air,No,9,Credit Card,Weekly,2022-07-25 21:33:20,2022,7,2022Q3,37.63464678291212,16.36535321708788,30.306209661273847,1,297.0,Medium,16.758793773013096,-0.393440555925217,0.0,Medium,2022-07,0,Adult,7
2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,Express,No,47,Credit Card,Bi-Weekly,2022-07-24 05:09:40,2022,7,2022Q3,56.90511189604478,37.09488810395522,39.462646919101296,1,2303.0,High,17.362699994380378,19.73218810957484,0.0,Medium,2022-07,0,Adult,14
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Express,No,33,Credit Card,Annually,2022-04-08 15:48:32,2022,4,2022Q2,50.70722828239553,24.292771717604467,32.390362290139294,1,1312.5,High,15.854141566369272,8.438630151235195,0.0,Medium,2022-04,0,Adult,365
2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,46,Cash,Bi-Weekly,2024-04-23 15:47:26,2024,4,2024Q2,42.86453307977573,26.135466920224268,37.8774882901801,1,1656.0,Medium,17.490248354300768,8.6452185659235,0.0,Medium,2024-04,1,Young Adult,14
2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,No,9,Credit Card,Monthly,2023-07-26 11:27:30,2023,7,2023Q3,24.71949782226887,10.28050217773113,29.372863364946085,1,192.5,Low,8.012431252623813,2.268070925107317,0.0,Low,2023-07,1,Adult,30
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Express,No,8,PayPal,Monthly,2023-10-26 08:03:39,2023,10,2023Q4,52.97413180270272,25.025868197297285,32.084446406791386,1,390.0,High,11.780656648697024,13.24521154860026,0.0,Medium,2023-10,1,Young Adult,30
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Standard,No,48,Bank Transfer,Quarterly,2024-07-17 21:27:34,2024,7,2024Q3,20.956281084397503,8.043718915602497,27.736961777939644,1,725.0,Low,15.377703199189522,-7.333984283587025,0.0,Low,2024-07,1,Senior,90
2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Next Day Air,No,2,Cash,Monthly,2024-02-07 21:29:03,2024,2,2024Q1,47.18946751275096,14.81053248724904,23.88795562459523,1,124.0,Medium,14.560887469027024,0.2496450182220186,0.0,Medium,2024-02,1,Senior,30
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Next Day Air,No,31,PayPal,Weekly,2023-10-07 06:49:46,2023,10,2023Q4,38.27615673256129,19.72384326743871,34.00662632317019,1,957.0,Medium,15.745317243111304,3.978526024327405,0.0,Medium,2023-10,1,Young Adult,7
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,40,Venmo,Monthly,2023-10-19 00:44:57,2023,10,2023Q4,69.73299703330449,18.267002966695514,20.75795791669945,1,1848.0,High,8.363875747268477,9.903127219427038,0.0,Medium,2023-10,1,Adult,30
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,35,Venmo,Monthly,2022-12-09 04:44:56,2022,12,2022Q4,56.57015200940119,23.42984799059881,29.28730998824851,1,1480.0,High,6.476520635674846,16.953327354923964,0.0,Medium,2022-12,0,Middle-aged,30
